Super_parent,Equipment,grand_parent,Parent,Parent_qty,Parent_unit,child,child_quantity,child_Unit,child_description
1325218415084TTMX0,Extrusion,GT 1895 MAX,TRD 1895 MAX,1.0,NOS,T435M,0.0,KG,FINAL COMPOUND
1325218415084TTMX0,Final Mixing,TRD 1895 MAX,T4022,3.104,KG,XMT2005,3.053709,KG,MASTER COMPOUND
1325218415084TTMX0,Final Mixing,TRD 1895 MAX,T4022,3.104,KG,T4022FC,0.050291,KG,SMALL CHEMICAL
1325218415084TTMX0,Final Mixing,TRD 1895 MAX,T4022,3.104,KG,000000WA,,KG,Work Away
1325218415084TTMX0,Mixing,T4022,XMT2005,3.053709,KG,MT2004,3.053709,KG,MASTER COMPOUND
1325218415084TTMX0,Mixing,XMT2005,MT2004,3.053709,KG,000000001011137600,0.671538,KG,Synethic rubber
1325218415084TTMX0,Mixing,XMT2005,MT2004,3.053709,KG,000000001011173900,1.128632,KG,Synethic rubber
1325218415084TTMX0,Mixing,XMT2005,MT2004,3.053709,KG,1020N13400,1.014769,KG,Carbon black
1325218415084TTMX0,Mixing,XMT2005,MT2004,3.053709,KG,MT2004AMC,0.134308,KG,SMALL CHEMICAL
1325218415084TTMX0,Mixing,XMT2005,MT2004,3.053709,KG,MT2004BMC,0.104462,KG,SMALL CHEMICAL
1325218415084TTMX0,Mixing,MT2004,MT2004AMC,0.134308,KG,000000001053056600,0.044769,KG,Rubber chemicals
1325218415084TTMX0,Mixing,MT2004,MT2004AMC,0.134308,KG,000000001052072700,0.052231,KG,Rubber chemicals
1325218415084TTMX0,Final Mixing,T4022,T4022FC,0.050291,KG,000000001051032700,0.020892,KG,Rubber chemicals
1325218415084TTMX0,Final Mixing,T4022,T4022FC,0.050291,KG,000000001051190700,0.008506,KG,Rubber chemicals
1325218514086HURL0,TBM  PCR  STAGE1,GT 1854 ROYL,CAR 1854 ROYL,1.0,NOS,IL006,1078.0,MM,Inner Liner
1325218514086HURL0,TBM  PCR  STAGE1,GT 1854 ROYL,CAR 1854 ROYL,1.0,NOS,PBP60,1086.0,MM,Ply
1325218514086HURL0,TBM  PCR  STAGE1,GT 1854 ROYL,CAR 1854 ROYL,1.0,NOS,SWRS51,1295.0,MM,SideWall
1325218514086HURL0,TBM  PCR  STAGE1,GT 1854 ROYL,CAR 1854 ROYL,1.0,NOS,BA14005,2.0,NOS,Bead Apex
1325218514086HURL0,Calendering,CAR 1854 ROYL,IL006,1078.0,MM,IL3,0.572418,KG,FINAL COMPOUND
1325218514086HURL0,Calendering,CAR 1854 ROYL,IL006,1078.0,MM,B355,0.17248,KG,FINAL COMPOUND
1325218514086HURL0,Final Mixing,IL006,IL3,0.572418,KG,ML405,0.567711,KG,MASTER COMPOUND
1325218514086HURL0,Final Mixing,IL006,IL3,0.572418,KG,IL3FC,0.004707,KG,SMALL CHEMICAL
1325218514086HURL0,Final Mixing,IL006,IL3,0.572418,KG,000000WA,,KG,Work Away
1325218514086HURL0,Mixing,IL3,ML405,0.567711,KG,000000001010002000,0.09052,KG,Natural rubber
1325218514086HURL0,Mixing,IL3,ML405,0.567711,KG,000000001011925200,0.211213,KG,Synethic rubber
1325218514086HURL0,Mixing,IL3,ML405,0.567711,KG,1020N66000,0.18104,KG,Carbon black
1325218514086HURL0,Mixing,IL3,ML405,0.567711,KG,1053755A00,0.025647,KG,Process oil
1325218514086HURL0,Mixing,IL3,ML405,0.567711,KG,ML405MC,0.018104,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,IL3,ML405,0.567711,KG,ML405AMC,0.020065,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,IL3,ML405,0.567711,KG,ML405BMC,0.021121,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,ML405,ML405MC,0.018104,KG,000000001055011000,0.018104,KG,Rubber chemicals
1325218514086HURL0,Mixing,ML405,ML405AMC,0.020065,KG,000000001050027200,0.000453,KG,Rubber chemicals
1325218514086HURL0,Mixing,ML405,ML405AMC,0.020065,KG,000000001053077500,0.009052,KG,Rubber chemicals
1325218514086HURL0,Mixing,ML405,ML405BMC,0.021121,KG,000000001055011000,0.012069,KG,Rubber chemicals
1325218514086HURL0,Mixing,ML405,ML405BMC,0.021121,KG,000000001053031200,0.009052,KG,Rubber chemicals
1325218514086HURL0,Final Mixing,IL006,B355,0.17248,KG,XMB356,0.163968,KG,MASTER COMPOUND
1325218514086HURL0,Final Mixing,IL006,B355,0.17248,KG,B355FC,0.008512,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,B355,XMB356,0.163968,KG,MB357,0.163968,KG,MASTER COMPOUND
1325218514086HURL0,Mixing,XMB356,MB357,0.163968,KG,1060T30M00,0.067228,KG,Synethic rubber
1325218514086HURL0,Mixing,XMB356,MB357,0.163968,KG,1053755A00,0.003955,KG,Process oil
1325218514086HURL0,Mixing,XMB356,MB357,0.163968,KG,MB357MC,0.004795,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MB357,MB357MC,0.004795,KG,000000001053077500,0.001977,KG,Rubber chemicals
1325218514086HURL0,Cutting,CAR 1854 ROYL,PBP60,1086.0,MM,HTPOLY350,1.605148,M,CALANDARED ROLL
1325218514086HURL0,Calendering,PBP60,HTPOLY350,1.605148,M,000000001034307600,0.233544,KG,Nylon fabric
1325218514086HURL0,Calendering,PBP60,HTPOLY350,1.605148,M,B350,0.507108,KG,FINAL COMPOUND
1325218514086HURL0,Final Mixing,HTPOLY350,B350,0.507108,KG,XMB352,0.48155,KG,MASTER COMPOUND
1325218514086HURL0,Final Mixing,HTPOLY350,B350,0.507108,KG,B350FC,0.025558,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,B350,XMB352,0.48155,KG,MB352,0.48155,KG,MASTER COMPOUND
1325218514086HURL0,Mixing,XMB352,MB352,0.48155,KG,1060T30M00,0.049599,KG,Synethic rubber
1325218514086HURL0,Mixing,XMB352,MB352,0.48155,KG,1053755A00,0.008753,KG,Process oil
1325218514086HURL0,Mixing,XMB352,MB352,0.48155,KG,MB352MC,0.011816,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MB352,MB352MC,0.011816,KG,000000001053077500,0.005835,KG,Rubber chemicals
1325218514086HURL0,Extrusion,CAR 1854 ROYL,SWRS51,1295.0,MM,JT466,0.814555,KG,FINAL COMPOUND
1325218514086HURL0,Extrusion,CAR 1854 ROYL,SWRS51,1295.0,MM,R158,0.260295,KG,FINAL COMPOUND
1325218514086HURL0,Final Mixing,SWRS51,JT466,0.814555,KG,MT4705,0.79985,KG,MASTER COMPOUND
1325218514086HURL0,Final Mixing,SWRS51,JT466,0.814555,KG,JT466FC,0.014705,KG,SMALL CHEMICAL
1325218514086HURL0,Final Mixing,SWRS51,JT466,0.814555,KG,000000WA,,KG,Work Away
1325218514086HURL0,Mixing,JT466,MT4705,0.79985,KG,1010020A00,0.19872,KG,Natural rubber
1325218514086HURL0,Mixing,JT466,MT4705,0.79985,KG,000000001011137600,0.298081,KG,Synethic rubber
1325218514086HURL0,Mixing,JT466,MT4705,0.79985,KG,1020N66000,0.22356,KG,Carbon black
1325218514086HURL0,Mixing,JT466,MT4705,0.79985,KG,1053755A00,0.019872,KG,Process oil
1325218514086HURL0,Mixing,JT466,MT4705,0.79985,KG,MT4705AMC,0.03726,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,JT466,MT4705,0.79985,KG,MT4705BMC,0.022356,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MT4705,MT4705AMC,0.03726,KG,000000001053056600,0.009936,KG,Rubber chemicals
1325218514086HURL0,Mixing,MT4705,MT4705BMC,0.022356,KG,000000001052072700,0.014904,KG,Rubber chemicals
1325218514086HURL0,Mixing,MT4705,MT4705BMC,0.022356,KG,000000001053751600,0.007452,KG,Rubber chemicals
1325218514086HURL0,Final Mixing,SWRS51,R158,0.260295,KG,MR157,0.252033,KG,MASTER COMPOUND
1325218514086HURL0,Final Mixing,SWRS51,R158,0.260295,KG,R158FC,0.008262,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,R158,MR157,0.252033,KG,MR156,0.219818,KG,MASTER COMPOUND
1325218514086HURL0,Mixing,R158,MR157,0.252033,KG,1020N33900,0.021476,KG,Carbon black
1325218514086HURL0,Mixing,R158,MR157,0.252033,KG,MR157MC,0.010738,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MR157,MR156,0.219818,KG,1010020A00,0.050533,KG,Natural rubber
1325218514086HURL0,Mixing,MR157,MR156,0.219818,KG,000000001011037600,0.075799,KG,Synethic rubber
1325218514086HURL0,Mixing,MR157,MR156,0.219818,KG,1020N33900,0.069483,KG,Carbon black
1325218514086HURL0,Mixing,MR157,MR156,0.219818,KG,1053755A00,0.010107,KG,Process oil
1325218514086HURL0,Mixing,MR157,MR156,0.219818,KG,MR156AMC,0.00379,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MR157,MR156,0.219818,KG,MR156BMC,0.010107,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MR156,MR156AMC,0.00379,KG,000000001053005400,0.001895,KG,Rubber chemicals
1325218514086HURL0,Mixing,MR156,MR156AMC,0.00379,KG,1053P40000,0.001895,KG,Rubber chemicals
1325218514086HURL0,Mixing,MR156,MR156BMC,0.010107,KG,000000001053077500,0.00379,KG,Rubber chemicals
1325218514086HURL0,Mixing,MR157,MR157MC,0.010738,KG,000000001053035200,0.001895,KG,Rubber chemicals
1325218514086HURL0,Mixing,MR157,MR157MC,0.010738,KG,000000001052062600,0.001642,KG,Rubber chemicals
1325218514086HURL0,Mixing,MR157,MR157MC,0.010738,KG,000000001052072700,0.002148,KG,Rubber chemicals
1325218514086HURL0,Mixing,MR157,MR157MC,0.010738,KG,000000001053031200,0.002527,KG,Rubber chemicals
1325218514086HURL0,Final Mixing,R158,R158FC,0.008262,KG,000000001051020000,0.002274,KG,Rubber chemicals
1325218514086HURL0,Bead,CAR 1854 ROYL,BA14005,1.0,NOS,BW14003,1.0,NOS,Bead Bundle
1325218514086HURL0,Bead,CAR 1854 ROYL,BA14005,1.0,NOS,AP 0018,0.106,KG,Apex
1325218514086HURL0,Bead,CAR 1854 ROYL,BA14005,1.0,NOS,HS108,0.0,KG,FINAL COMPOUND
1325218514086HURL0,Bead,BA14005,BW14003,1.0,NOS,1040S12400,0.11,KG,Bead wire
1325218514086HURL0,Bead,BA14005,BW14003,1.0,NOS,S53,0.024,KG,FINAL COMPOUND
1325218514086HURL0,Final Mixing,BW14003,S53,0.024,KG,MS1066,0.023916,KG,MASTER COMPOUND
1325218514086HURL0,Final Mixing,BW14003,S53,0.024,KG,S53FC,8.4e-05,KG,SMALL CHEMICAL
1325218514086HURL0,Final Mixing,S53,MS1066,0.023916,KG,MS66,0.023586,KG,MASTER COMPOUND
1325218514086HURL0,Final Mixing,S53,MS1066,0.023916,KG,MS1066FC,0.00033,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MS1066,MS66,0.023586,KG,MS65,0.017146,KG,MASTER COMPOUND
1325218514086HURL0,Mixing,MS1066,MS66,0.023586,KG,1020N66000,0.00532,KG,Carbon black
1325218514086HURL0,Mixing,MS1066,MS66,0.023586,KG,1053755A00,0.00056,KG,Process oil
1325218514086HURL0,Mixing,MS1066,MS66,0.023586,KG,MS66MC,0.00056,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MS66,MS65,0.017146,KG,1053755A00,0.000607,KG,Process oil
1325218514086HURL0,Mixing,MS66,MS65,0.017146,KG,MS65MC,0.000602,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MS65,MS65MC,0.000602,KG,000000001052072700,9.3e-05,KG,Rubber chemicals
1325218514086HURL0,Mixing,MS65,MS65MC,0.000602,KG,000000001053077500,0.000135,KG,Rubber chemicals
1325218514086HURL0,Mixing,MS66,MS66MC,0.00056,KG,000000001055055200,0.00056,KG,Rubber chemicals
1325218514086HURL0,Cutting,GT 1854 ROYL,B1-PBLT046,1719.0,MM,CPJ1218,0.469747,M,CALANDARED ROLL
1325218514086HURL0,Cutting,GT 1854 ROYL,B1-PBLT046,1719.0,MM,EGSL01,491.142857,MM,Steel Belt Edge Strip
1325218514086HURL0,Calendering,B1-PBLT046,CPJ1218,0.469747,M,1036S34500,0.284701,KG,Steel tyre cord
1325218514086HURL0,Calendering,B1-PBLT046,CPJ1218,0.469747,M,B460,0.288792,KG,FINAL COMPOUND
1325218514086HURL0,Final Mixing,CPJ1218,B460,0.288792,KG,MB1232,0.267211,KG,MASTER COMPOUND
1325218514086HURL0,Final Mixing,CPJ1218,B460,0.288792,KG,B460FC,0.021581,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,B460,MB1232,0.267211,KG,MB231,0.26447,KG,MASTER COMPOUND
1325218514086HURL0,Mixing,B460,MB1232,0.267211,KG,MB1232MC,0.00274,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MB1232,MB231,0.26447,KG,MB230,0.188484,KG,MASTER COMPOUND
1325218514086HURL0,Mixing,MB1232,MB231,0.26447,KG,1020N32600,0.062211,KG,Carbon black
1325218514086HURL0,Mixing,MB1232,MB231,0.26447,KG,1053755A00,0.010368,KG,Process oil
1325218514086HURL0,Mixing,MB1232,MB231,0.26447,KG,MB231MC,0.003407,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MB231,MB230,0.188484,KG,1010010A00,0.148121,KG,Synethic rubber
1325218514086HURL0,Mixing,MB231,MB230,0.188484,KG,1020N32600,0.029624,KG,Carbon black
1325218514086HURL0,Mixing,MB231,MB230,0.188484,KG,MB230MC,0.010739,KG,SMALL CHEMICAL
1325218514086HURL0,Mixing,MB231,MB231MC,0.003407,KG,000000001054110400,0.001926,KG,Rubber chemicals
1325218514086HURL0,Mixing,MB1232,MB1232MC,0.00274,KG,000000001054042600,0.00274,KG,Rubber chemicals
1325218514086HURL0,Final Mixing,B460,B460FC,0.021581,KG,000000001051020000,0.001111,KG,Rubber chemicals
1325218514086HURL0,Final Mixing,B460,B460FC,0.021581,KG,000000001052072700,0.002962,KG,Rubber chemicals
1325218514086HURL0,Final Mixing,B460,B460FC,0.021581,KG,000000001054130400,0.00985,KG,Rubber chemicals
